ep_len_mean,fps,ep_reward_mean,explained_variance,approxkl,time_elapsed,value_loss,clipfrac,policy_entropy,serial_timesteps,policy_loss,n_updates,total_timesteps
1539.6122448979593,258,469.8611863673469,0.00963979959487915,0.002180057,278.3010468482971,7.2730775,0.019189453,1.3623531,75776,-0.00091403804,37,75776
1549.8,255,473.94009403999996,-0.02485048770904541,0.0050523095,286.23477602005005,3.939087,0.06020508,1.3690585,77824,-0.0033864502,38,77824
1551.9019607843138,251,477.37734725490196,-0.0803602933883667,0.0020712274,294.2620425224304,6.0577517,0.014550781,1.3717253,79872,-3.0596042e-05,39,79872
1561.4615384615386,252,482.06038976923077,-0.005174517631530762,0.00256202,302.4193367958069,5.664433,0.025,1.3759464,81920,-0.0015356155,40,81920
1535.8333333333333,253,475.6533837777777,0.01761108636856079,0.0042011305,310.5264685153961,5.128326,0.04921875,1.3824134,83968,-0.0033025355,41,83968
1545.1636363636364,241,480.78820579999996,0.03748863935470581,0.003766289,318.60062551498413,5.1782913,0.04501953,1.3891857,86016,-0.0044356417,42,86016
1554.1607142857142,250,485.8352660892857,-0.012733697891235352,0.0025270595,327.08245873451233,3.9290035,0.025683593,1.4040402,88064,-0.0008984405,43,88064
1562.842105263158,262,488.32248803508776,0.01724177598953247,0.0034601553,335.243777513504,3.5378792,0.04008789,1.4143934,90112,-0.0025113388,44,90112
1571.2241379310344,262,493.96469746551725,-0.004410505294799805,0.0033587925,343.0340049266815,6.206954,0.035839844,1.410554,92160,-0.00040146796,45,92160
1579.322033898305,258,499.06729442372887,0.018040060997009277,0.0046214834,350.84866166114807,7.3901916,0.054785155,1.4072083,94208,-0.0041511348,46,94208
1582.9666666666667,264,504.59792256666674,-0.054308414459228516,0.004316734,358.7623784542084,9.516899,0.049121093,1.3998861,96256,-0.0037468758,47,96256
1590.6065573770493,260,509.7110936393443,0.008846580982208252,0.0039545908,366.51148080825806,5.12514,0.046484374,1.3953999,98304,-0.0030564093,48,98304
1598.0,269,513.5334796612904,-0.02184760570526123,0.0043881396,374.36706352233887,3.5204785,0.05024414,1.3998148,100352,-0.00287919,49,100352
1605.1587301587301,264,515.6176754920635,0.03675740957260132,0.0022950792,381.9812183380127,2.0896485,0.021435548,1.4085038,102400,-0.00023278128,50,102400
1612.09375,254,517.9332453281249,-0.035462021827697754,0.0053616827,389.7408106327057,4.4128337,0.066992186,1.4302537,104448,-0.003910895,51,104448
1618.8153846153846,248,523.2088007692307,-0.006745100021362305,0.003542674,397.7742643356323,5.758233,0.03959961,1.4459183,106496,-0.0029482502,52,106496
1625.3333333333333,241,527.772801969697,0.012837052345275879,0.0024852378,406.01689100265503,4.009608,0.023730468,1.4532088,108544,-0.001172305,53,108544
1631.6567164179105,235,529.8264595373133,-0.02263462543487549,0.004083409,414.4933195114136,2.8849769,0.049072266,1.4684601,110592,-0.00060720026,54,110592
1637.7941176470588,259,533.2819950588234,0.019440114498138428,0.0042347503,423.2041919231415,5.5738325,0.05,1.4869859,112640,-0.0029311827,55,112640
1643.7536231884058,261,538.1614636231883,0.014766931533813477,0.0035559605,431.1011173725128,3.8562722,0.039257813,1.487908,114688,-0.0012277389,56,114688
1649.5428571428572,261,539.726508342857,-0.0028417110443115234,0.0044326866,438.9438407421112,3.2695706,0.053125,1.4871417,116736,-0.0036802222,57,116736
1655.1690140845071,268,543.9762863239434,0.020944535732269287,0.0027918506,446.78538751602173,7.7171035,0.029052734,1.4894164,118784,-0.0017120689,58,118784
